Id,X,Y
2998128,447500,6533500
3577682,598300,6492400
509416,444700,6534500
2057890,444700,6534500
3180602,444700,6534500
445576,604400,6491100
441327,325800,6594200
3410277,324200,6594700
1180924,347500,6580500
73383,444200,6533400
1953844,368600,6568400
1537273,347500,6580200
3736059,347500,6580200
414797,601300,6490100
433047,364800,6569800
2178691,329900,6589900
3572506,369200,6566900
3744756,328800,6590100
1826372,601700,6489100
382356,611100,6487700
1268388,610800,6487700
512920,607400,6488000
3801948,607400,6488000
501691,613100,6487000
3227315,600800,6488600
671336,602800,6488100
1369387,602800,6488100
2218721,599900,6488500
2980723,329900,6588100
1190666,610500,6486700
43430,329100,6588500
379975,600700,6488100
2022729,609200,6486800
2306111,609200,6486800
3700129,367700,6565800
708393,614300,6485700
686085,613400,6485800
1789413,613400,6485800
2059195,613400,6485800
327531,613000,6485800
2802242,609200,6486300
1977731,613900,6485600
2937723,329400,6587500
3000716,329400,6587500
2823363,615100,6485300
1104737,329400,6587400
2930716,329400,6587400
3645965,329400,6587400
2622979,320300,6593100
3467115,613800,6485300
2464965,602300,6486800
1945483,612500,6485300
3665664,615400,6484900
2194408,612600,6485200
2385503,612600,6485200
60736,605400,6486200
1378289,605400,6486200
1293088,612700,6485100
1912773,612200,6485000
2860856,612200,6485000
3032425,609900,6485300
3697247,609900,6485300
1275573,612400,6484900
2047321,612400,6484900
417259,613000,6484800
1448727,605100,6485900
212245,320000,6592400
1289292,320000,6592400
686996,612900,6484700
2334649,612900,6484700
2569293,612900,6484700
3304364,323300,6590200
1976702,612700,6484700
2117776,612700,6484700
238011,613000,6484600
1181055,613000,6484600
1330215,613000,6484600
2203924,613000,6484600
3308473,613000,6484600
1820190,604100,6485800
1981522,604100,6485800
1583823,613100,6484500
2404423,443200,6528700
2092913,606200,6485100
1405292,325800,6588000
1889784,325800,6588000
3518725,613200,6484100
864946,613500,6484000
1637666,325900,6587800
1132591,612300,6484100
2579285,612300,6484100
3824955,329000,6585600
1451390,329000,6585500
3539088,329000,6585500
1334142,320200,6591000
1913873,320200,6591000
471000,607800,6484400
1300928,607800,6484400
838325,611800,6483700
957765,611800,6483700
1393399,381400,6555900
1061004,397800,6547800
733622,320300,6590700
3106425,320300,6590700
2113578,381400,6555800
3342757,381400,6555800
3842097,607900,6484100
470688,612000,6483500
3238918,612000,6483500
600449,611200,6483500
1180306,611200,6483500
3055631,613100,6483200
3163846,613100,6483200
3177464,613100,6483200
755635,611700,6483300
3250672,611700,6483300
621414,323300,6588300
1702610,323300,6588300
1332340,611500,6483200
3263107,324300,6587600
2349369,319200,6590800
2896994,323200,6588200
2012121,346300,6573900
663014,608700,6483000
3701902,608700,6483000
1966444,608600,6483000
312287,607300,6483100
882658,607300,6483100
1855529,607500,6483000
1945621,602600,6483700
824996,380800,6554000
2650988,382300,6552200
1224677,387700,6549400
2518772,387700,6549400
390820,382400,6551800
1847591,382400,6551800
1743408,344400,6571700
2580099,382700,6550900
3670598,382700,6550900
922296,441800,6524300
1488369,441800,6524300
3188413,377500,6553400
2824622,383400,6550400
65621,384400,6549900
1852103,384400,6549900
454079,606900,6480200
3262940,606900,6480200
3550915,606900,6480200
1579711,605100,6480300
740721,381800,6550500
3498021,381800,6550500
660229,605400,6479900
1501364,605400,6479900
1303728,380500,6550600
1542998,380500,6550600
1685224,380500,6550600
2180274,380500,6550600
276116,374900,6553400
2060704,374900,6553400
2288461,603400,6479500
3495519,603400,6479500
79207,382600,6549300
2419990,382600,6549300
2832752,604700,6479200
2885880,604700,6479200
1047755,389200,6545900
2270027,389200,6545900
1237092,317700,6585900
681280,377800,6551500
842148,377800,6551500
313677,614600,6477700
2799004,390900,6544900
3108432,614500,6477600
1375954,391400,6544500
227983,440600,6522800
881124,440600,6522800
947434,440600,6522800
1856020,440600,6522800
3111064,614000,6477500
2941942,440600,6522700
2004898,375700,6552100
2775919,615100,6477200
127164,613700,6477300
317825,375600,6551900
1332716,602500,6478700
1999946,602500,6478700
3233241,322600,6581600
3549646,322600,6581600
3145773,602700,6478400
1698475,391700,6543500
2742899,441000,6521700
3092558,441000,6521700
644742,595800,6479100
884651,595800,6479100
2410062,350100,6564700
2615813,350100,6564700
3341784,349700,6564900
3600262,349700,6564900
2458255,323000,6580700
2585096,382500,6547400
3465972,602200,6477800
3129056,602200,6477700
3907,323600,6579800
285688,323600,6579800
1971483,323600,6579800
771764,346300,6565900
841777,606700,6475700
3086080,606700,6475700
2142716,380600,6546400
2297648,380600,6546400
971095,614800,6474000
3615180,614800,6474000
3392359,601600,6475300
201518,601500,6475100
819233,369500,6550400
1506297,369300,6550000
2651698,369300,6550000
3013133,597400,6474900
3159751,597400,6474900
1781782,369600,6549700
343488,369300,6549700
966339,369300,6549700
1824681,601100,6474000
3823029,601100,6474000
911681,342500,6564300
1028018,342500,6564300
837197,323000,6575800
974469,323000,6575800
1237020,391100,6537900
2065337,391100,6537900
1145957,369300,6548800
1676972,369300,6548800
1682562,369300,6548800
269911,391800,6537400
1352986,391800,6537400
23506,368300,6548900
58806,368300,6548900
87216,368300,6548900
151711,368300,6548900
233600,368300,6548900
250351,368300,6548900
273315,368300,6548900
362774,368300,6548900
458625,368300,6548900
470402,368300,6548900
546931,368300,6548900
604910,368300,6548900
652272,368300,6548900
711671,368300,6548900
798193,368300,6548900
848180,368300,6548900
1018134,368300,6548900
1062073,368300,6548900
1281887,368300,6548900
1372468,368300,6548900
1432012,368300,6548900
1440675,368300,6548900
1523405,368300,6548900
1527183,368300,6548900
1556202,368300,6548900
1761092,368300,6548900
1780648,368300,6548900
1835455,368300,6548900
1967308,368300,6548900
2008698,368300,6548900
2428999,368300,6548900
2481941,368300,6548900
2647115,368300,6548900
2672142,368300,6548900
2752428,368300,6548900
2823761,368300,6548900
2890208,368300,6548900
2975422,368300,6548900
3035920,368300,6548900
3039492,368300,6548900
3047699,368300,6548900
3083750,368300,6548900
3160649,368300,6548900
3201268,368300,6548900
3231638,368300,6548900
3261614,368300,6548900
3513240,368300,6548900
3578662,368300,6548900
3622121,368300,6548900
3650361,368300,6548900
3682541,368300,6548900
1027554,320000,6576500
1621668,320000,6576500
2274434,320000,6576500
2866478,320000,6576500
3562717,320000,6576500
3703115,426400,6521600
884245,370600,6547600
2466965,610000,6470800
2044186,348700,6558500
510898,390200,6536500
766764,390200,6536500
2438307,390200,6536500
2461404,390200,6536500
1196943,434400,6516700
380247,395400,6533700
762488,392100,6535200
2746956,392100,6535200
3501824,392100,6535200
2215180,609700,6469800
2212209,605600,6470300
2374336,605600,6470300
2858603,605600,6470300
1269288,426800,6519400
3238221,426800,6519400
1392442,368700,6546400
1842366,368700,6546400
1930185,368700,6546400
2056915,368700,6546400
2650764,368700,6546400
187331,368600,6546300
402574,368600,6546300
422937,368600,6546300
805276,368600,6546300
1043112,368600,6546300
2178016,368600,6546300
3410193,368600,6546300
2498276,610000,6469100
574008,436800,6514200
1130945,436800,6514200
2907923,436800,6514200
1225954,436700,6513900
3660825,436700,6513900
1218281,606000,6468500
2274419,606000,6468500
921567,430600,6515700
2615483,605600,6468100
58414,369000,6543700
156205,369000,6543700
2799992,609400,6467200
3783541,609400,6467200
1206645,368000,6544000
2387500,606100,6467600
191281,429200,6515600
1619030,429200,6515600
466942,595500,6469000
631977,368700,6543400
1274174,368700,6543400
1928775,607400,6467100
2248713,368500,6543300
180596,613900,6466000
549180,613900,6466000
608321,613900,6466000
2047278,613900,6466000
3303362,428700,6515200
1330587,434300,6512300
2683045,434300,6512300
640959,329300,6564000
1141798,329300,6564000
102548,328700,6563600
2246249,427400,6513700
3482558,433200,6510500
1812090,433200,6510400
2934344,433200,6510300
3041849,433200,6510300
3811446,366300,6540900
3301873,433200,6510100
2544942,433100,6510000
450206,605800,6463800
3753477,605800,6463800
2028863,426600,6512300
2026602,607600,6462800
2439886,323000,6563900
740899,426500,6511300
881734,426500,6511300
2449730,426500,6511300
3128016,426500,6511300
2066697,525400,6478300
2379565,615600,6460800
953919,431500,6508800
2396116,431500,6508800
3628880,431500,6508800
32504,615600,6460700
1371401,615600,6460700
297570,526000,6477800
2698105,526000,6477800
680703,611100,6461000
559164,364800,6539000
1640898,364800,6539000
1713021,364800,6539000
1989239,364800,6539000
282897,365700,6538400
446317,526200,6477300
3262270,526200,6477300
2772935,430100,6508700
2820750,430100,6508700
2056014,609300,6460900
929854,430100,6508300
1017743,430100,6508300
1771129,430100,6508300
2502137,430100,6508300
523823,430100,6508100
1343564,430100,6508100
2093464,430100,6508100
3233771,430100,6508100
3351055,430100,6508100
955125,527400,6476300
3122315,527400,6476300
2102842,364900,6537400
1073779,605400,6459900
1080262,605400,6459900
3158121,617500,6458200
20042,617400,6458200
1692507,617400,6458200
2935823,602700,6459300
3409969,602600,6459300
3736475,602600,6459300
1621165,398200,6519500
1707037,427600,6506300
2293042,427600,6506300
65899,363800,6535400
2967807,363800,6535400
3764990,608700,6456700
1387666,420900,6506300
3785445,420900,6506300
240295,584800,6458700
426346,584800,6458700
3743430,604500,6455000
3579748,587000,6457000
159285,581800,6457800
1263158,581800,6457800
2861122,606400,6452500
987254,585500,6455500
2354748,585500,6455500
415133,607600,6451900
984133,607600,6451900
2593479,610400,6451500
1483492,613200,6451000
1499220,612900,6451000
2936082,607200,6451600
126255,608500,6451300
684920,361500,6529200
252816,605100,6450800
2411772,605500,6450500
2311583,604900,6450400
901074,595300,6451700
2598658,595300,6451700
1566360,594000,6451700
2325930,594000,6451700
1474225,595500,6451400
349759,594400,6451500
1529018,594400,6451500
564313,594400,6451400
1267000,594400,6451400
2665784,601300,6450200
434669,608100,6449200
3276381,608100,6449200
2323988,574900,6453900
1602284,595000,6450500
2559784,595000,6450500
1587036,595600,6450400
1840430,595500,6450400
2012526,595500,6450400
450477,595300,6450400
3201774,595300,6450400
1176742,597800,6449800
1436742,597800,6449800
2487564,412800,6501900
1478932,608100,6447800
2901531,608100,6447800
1257152,596400,6449300
3459299,596400,6449300
3849576,596400,6449300
1350027,606300,6447800
3191128,598000,6448900
1428376,603300,6448000
2827511,603300,6448000
1134190,607000,6447200
779523,605200,6447400
869839,605900,6447000
3222448,605900,6447000
2544983,411200,6500900
1724411,602100,6446700
2004550,603100,6446500
2583367,603100,6446500
1527030,318400,6547100
1735074,318400,6547100
2242839,602000,6446500
3743407,602000,6446500
1501483,603000,6446300
330851,600300,6446600
3107566,600300,6446600
1159243,358900,6524200
1151914,598500,6446700
1355332,318000,6546700
2173510,318000,6546700
1266738,606100,6444900
2875264,606100,6444900
792546,359400,6523100
2487381,359400,6523100
3173184,598700,6445900
1621951,601300,6445500
1908991,601300,6445500
331345,601400,6445400
1073736,601400,6445400
1810479,601400,6445400
376606,393300,6506100
1836651,393300,6506100
2687639,393300,6506100
3211047,393300,6506100
2739111,391600,6506600
3279682,602600,6444100
245326,357300,6522400
973340,396000,6503300
1644201,396000,6503300
9287,600000,6443600
256170,600000,6443600
915414,600000,6443600
1456203,600000,6443600
1577173,600000,6443600
2973600,600000,6443600
3075068,600000,6443600
1561942,395400,6503100
1625966,394500,6503400
3377122,394200,6503300
701114,608500,6441200
1416525,746000,6434600
2686281,746000,6434600
2975323,608000,6440800
292328,357100,6519800
2837898,357100,6519800
3079708,754800,6434500
3525504,390300,6503200
2666273,749400,6434100
726222,748800,6434000
3361536,748800,6434000
1817876,753400,6434200
3046114,753400,6434200
1930312,753600,6434100
2768980,753600,6434100
3333472,753600,6434100
251271,754300,6434100
419438,754300,6434100
247048,391000,6502400
1201110,391000,6502400
2731478,391000,6502300
894436,753800,6433800
1308597,753800,6433800
184104,750800,6433300
2014322,750800,6433300
3116579,750800,6433300
3723093,748100,6433100
2766542,750500,6433200
3224861,750500,6433200
2845727,744600,6432900
1962983,749600,6433100
3032147,750000,6433100
3121722,750700,6433100
3671311,750800,6433000
1935656,744600,6432700
624575,750300,6432900
1187178,750300,6432900
1761008,750300,6432900
2186785,750300,6432900
2435678,750300,6432900
20149,750500,6432900
2060659,750500,6432900
542147,744200,6432600
606933,750600,6432800
1829254,750600,6432800
305683,750700,6432700
397776,750700,6432700
2468002,750700,6432700
668629,747400,6432500
3770576,602400,6439200
3479687,750800,6432300
2883000,750700,6432000
1398112,355700,6517300
1736744,355700,6517300
2857598,355700,6517300
3485870,355700,6517300
828260,752000,6431800
1843980,752000,6431800
3055404,752000,6431800
652388,750800,6431700
3764009,751300,6431700
859590,752000,6431700
1061707,752000,6431700
1937172,391000,6500000
2864927,391000,6500000
3103842,391000,6500000
453519,752900,6431700
1369804,750300,6431500
68535,355700,6517000
3256960,355700,6517000
2250332,751000,6431500
1893927,742600,6431000
3746619,749800,6431300
3202711,390800,6499800
3421167,750600,6431300
2850057,750200,6431200
1002563,749200,6431000
344629,390800,6499500
3670658,390800,6499500
797269,754400,6431000
1331888,754400,6431000
2450942,754400,6431000
3227577,606700,6436700
524999,749300,6430200
2360006,748100,6430100
475278,747200,6429800
73548,394300,6496600
2489831,747900,6429700
1799337,748600,6429500
312403,747300,6429400
1494496,746900,6429300
2041989,746900,6429300
569944,402900,6492400
1388765,746600,6429000
2612395,746400,6428900
1568159,392800,6496300
2485711,394300,6495600
3721970,599900,6436000
3058874,745900,6428600
1691860,745500,6428100
2931063,745500,6428100
3818982,393400,6495300
102624,392500,6495700
1662821,745500,6427900
459010,284000,6555000
2281285,393000,6495200
2678973,745100,6427500
2777548,595700,6435400
1593952,596900,6435200
186925,741700,6427300
1671035,741700,6427300
439643,388700,6496700
2234062,388700,6496700
1406935,741900,6427200
796672,721600,6426200
514539,393600,6493900
746197,393600,6493900
1594796,393600,6493900
2151829,393600,6493900
3294556,393600,6493900
3052938,744600,6426800
3532819,740800,6426600
1151659,741200,6426600
1188977,741200,6426600
1663081,741200,6426600
3007504,743700,6426400
3280287,744700,6426400
154772,384800,6497200
3038590,384800,6497200
3664464,743500,6426100
2046189,744900,6426100
2243102,744900,6426100
1154709,732200,6425500
2738001,732200,6425500
360862,353200,6512300
464739,353200,6512300
2881594,353200,6512300
722107,745200,6425900
3061710,745100,6425800
2293836,727500,6424600
1939161,742400,6425000
2967924,742400,6425000
100387,384500,6496100
3392205,384500,6496100
2674623,384600,6496000
3459859,384600,6496000
82430,354900,6510300
1289915,354900,6510300
2127758,354900,6510300
2489208,400300,6488700
3792929,393000,6491800
2797699,721300,6424000
3028157,605800,6431100
3465406,605800,6431100
3493071,736600,6424200
616534,400300,6488400
1079919,727300,6423900
1005080,727300,6423800
1295117,599000,6431500
1768837,599000,6431500
624111,384900,6494500
935349,384900,6494500
957365,384900,6494500
2177568,384900,6494500
2699214,744900,6423600
2045574,385100,6494200
3659446,385100,6494200
2982191,384700,6494300
448844,561500,6437300
626381,561500,6437300
1029057,400300,6487300
1552020,400300,6487300
1658621,728000,6422600
1530785,279900,6552000
71659,400100,6486900
986492,400100,6486900
1604358,596600,6430800
3488942,596600,6430800
772818,736500,6422700
1014800,736500,6422700
534181,400100,6486700
503965,601000,6429900
1812397,601000,6429900
735806,736800,6422400
1917007,736800,6422400
313258,731000,6422200
1621791,731000,6422200
1210198,384500,6493400
3599105,384500,6493400
3081706,736900,6422300
2365454,744900,6422300
2705394,598100,6429600
1698804,391100,6489800
3654819,391100,6489800
229047,606600,6428400
3250449,728000,6421500
73345,390800,6489900
222488,390800,6489900
370156,390800,6489900
1203047,390800,6489900
2098913,390800,6489900
2211447,390800,6489900
2287760,390800,6489900
2776651,390800,6489900
3731561,390800,6489900
1434501,391200,6489700
3811675,391200,6489700
3830117,391200,6489700
104581,390800,6489800
822810,390800,6489800
1327865,390800,6489800
2470122,390800,6489800
3011807,390800,6489800
3178830,390800,6489800
3755356,390800,6489800
3845934,390800,6489800
2133434,728000,6421400
3775316,728000,6421400
1125682,604000,6428600
1518563,744800,6421900
1461972,604400,6428500
815745,390800,6489700
3031115,604200,6428500
11663,604000,6428500
1889936,604000,6428500
1041932,364300,6502100
3386955,364300,6502100
324266,730200,6421200
1000886,384100,6492500
1505975,384100,6492500
342483,742700,6421400
2503777,282500,6548300
3361563,282500,6548300
2607268,742900,6421300
1574164,384000,6492100
1850659,739000,6421000
1627169,739300,6421000
2803567,739300,6421000
324409,740100,6421000
1434274,740100,6421000
2013830,739100,6420900
857912,739300,6420900
1295355,739300,6420900
2195228,739400,6420900
152857,729700,6420600
1315234,729700,6420600
660063,739200,6420800
2171997,739200,6420800
2507247,739200,6420800
1943245,739300,6420800
2207908,739300,6420800
3241948,739300,6420800
3591038,739300,6420800
2364044,603100,6427800
2894386,596800,6428700
2248534,737300,6420700
979523,740200,6420800
1889614,740200,6420800
3079056,740200,6420800
2645351,740400,6420800
3629798,740400,6420800
541193,739800,6420700
976737,739800,6420700
1983585,739800,6420700
2722650,739800,6420700
2859933,739800,6420700
3079342,739800,6420700
3165633,739800,6420700
1585323,742700,6420800
1722974,740100,6420700
1798865,740200,6420700
2931760,740300,6420700
951307,740400,6420700
2044553,740500,6420700
3754613,740500,6420700
1853714,740600,6420700
3752061,379300,6493800
947593,740200,6420600
1456105,740300,6420600
2903966,740300,6420600
2117451,740400,6420600
3735552,740400,6420600
2339563,740600,6420600
2568599,740600,6420600
1004883,381600,6492700
2418436,740800,6420600
285059,740400,6420500
468203,740400,6420500
1086382,740400,6420500
2295697,740400,6420500
3264082,740400,6420500
1868331,740500,6420500
3213019,740500,6420500
1323677,740800,6420500
2413868,740800,6420500
2709087,740800,6420500
2813404,740800,6420500
2919517,739500,6420400
575156,740300,6420400
1543052,740300,6420400
1676361,740300,6420400
2028828,740300,6420400
1731135,740500,6420400
1910839,740500,6420400
2031716,740500,6420400
2162682,740500,6420400
2646417,740500,6420400
2912581,740500,6420400
3500990,740500,6420400
34051,740700,6420400
534125,740700,6420400
783088,740700,6420400
1399463,740700,6420400
2363070,740700,6420400
2417099,740700,6420400
2497747,740700,6420400
2021846,740800,6420400
2700962,740800,6420400
275716,604100,6427200
2573907,604100,6427200
717754,740300,6420300
302575,740400,6420300
845114,740400,6420300
913985,740400,6420300
1669843,740400,6420300
1750433,740400,6420300
2524592,740400,6420300
2666932,740400,6420300
1185637,740500,6420300
1921111,740500,6420300
2205767,740500,6420300
1470523,740700,6420300
2549169,740700,6420300
2642717,740700,6420300
2974001,740700,6420300
1126482,740100,6420200
1229150,740100,6420200
978050,590100,6429100
2832891,590100,6429100
1961331,740500,6420200
2787399,740500,6420200
2983724,740500,6420200
3446245,740500,6420200
253080,740600,6420200
900226,740700,6420200
1120106,740700,6420200
1729930,740700,6420200
1814107,740700,6420200
2196053,740700,6420200
3400105,740700,6420200
1883729,740800,6420200
2575885,740800,6420200
2634601,740800,6420200
1212821,740200,6420100
1467763,740200,6420100
2455980,740200,6420100
3652009,740200,6420100
3821188,740200,6420100
289985,740300,6420100
1247532,740300,6420100
2461391,740300,6420100
120682,740600,6420100
956427,740600,6420100
971847,740600,6420100
1990453,740600,6420100
2683534,740600,6420100
3094546,740600,6420100
1799255,741000,6420100
1210959,739700,6420000
2107412,739900,6420000
762262,740100,6420000
2663871,740100,6420000
3734045,740100,6420000
1902232,740200,6420000
2324781,740200,6420000
2361183,740200,6420000
2857934,740200,6420000
3187414,740200,6420000
1568679,740300,6420000
3603377,740600,6420000
2601093,740900,6420000
2738878,738400,6419900
3101183,738400,6419900
1325022,740200,6419900
1507462,740200,6419900
2245707,740200,6419900
1055606,740600,6419900
1824468,740700,6419900
267028,740800,6419900
1739032,740800,6419900
2912950,740800,6419900
3831468,740800,6419900
309950,740900,6419900
468629,740900,6419900
926445,740900,6419900
1460610,740900,6419900
1707134,740900,6419900
1170753,738200,6419800
3329574,739000,6419800
2292081,739800,6419800
2348807,739800,6419800
29476,740000,6419800
117677,740000,6419800
1977005,740000,6419800
725274,740600,6419800
3259549,740600,6419800
139026,740700,6419800
523435,740700,6419800
2842600,740700,6419800
410294,740800,6419800
1064873,740800,6419800
2160939,740800,6419800
2909762,740800,6419800
3346192,740800,6419800
3352883,740800,6419800
3731454,740800,6419800
849226,740900,6419800
3549175,738100,6419700
1035457,741000,6419800
1179635,741000,6419800
706613,738300,6419700
1588990,738700,6419700
506044,381700,6491700
2487918,740600,6419700
2499605,740600,6419700
2880217,740600,6419700
2462191,361800,6501200
920324,740700,6419700
1021795,740800,6419700
1041128,740800,6419700
1318796,740800,6419700
1803207,740800,6419700
2024272,740800,6419700
3435141,740800,6419700
1028515,740900,6419700
2228784,740900,6419700
2746375,740900,6419700
1507787,741000,6419700
1845769,741000,6419700
3541981,741000,6419700
3577957,741000,6419700
3747810,741000,6419700
2525881,381800,6491600
3517335,381800,6491600
172605,739300,6419600
257493,739300,6419600
404008,739300,6419600
1768265,739300,6419600
2747793,739300,6419600
3101938,739300,6419600
492930,737100,6419500
792487,737100,6419500
3155798,740100,6419600
154494,740800,6419600
1068817,740800,6419600
1768993,740800,6419600
2851654,740800,6419600
17499,739300,6419500
1335526,739300,6419500
3110530,739300,6419500
1731010,740100,6419500
2066956,740100,6419500
7595,740200,6419500
623228,740200,6419500
1072769,740200,6419500
1281222,740200,6419500
1422527,740200,6419500
2884099,740200,6419500
1887658,740300,6419500
2528065,740300,6419500
1039694,740200,6419400
2921071,740200,6419400
1454446,740300,6419400
2437564,740300,6419400
962018,740500,6419400
2197579,279700,6547800
1630674,741300,6419200
2199402,741300,6419200
124577,740500,6419000
834728,740500,6419000
924974,740500,6419000
2148120,741000,6418800
859438,381600,6490700
632722,741200,6418600
2438430,741200,6418600
3231481,741200,6418600
1191841,282900,6544800
446755,738700,6418400
1577246,741600,6418500
1727965,741600,6418500
2937399,598000,6426000
2359066,600000,6425600
2426671,740200,6417900
887858,603700,6424600
3061859,738700,6417500
2580132,280900,6544800
338367,607800,6423500
2422955,594800,6425300
2972627,594800,6425300
3078523,594800,6425300
3136262,594800,6425300
341792,732200,6416800
2701421,732200,6416800
1490480,742300,6417000
3264940,742300,6417000
1521212,380400,6489100
736916,594700,6424800
1959032,737000,6416400
3076210,737000,6416400
3284216,598400,6423800
3375120,598400,6423800
1469211,593700,6424400
2481393,279300,6543900
2520509,279300,6543800
1504147,735000,6415500
1171403,736700,6415500
314407,734900,6415400
452643,734900,6415400
742187,734900,6415400
3604998,599000,6423100
1577908,278700,6543800
1135866,279000,6543500
2318314,279200,6543300
473197,379800,6487600
1770772,379800,6487600
1059023,736900,6415000
1301920,736900,6415000
2331023,599700,6422400
2650855,599700,6422400
3497643,599700,6422400
2158139,734700,6414300
277266,378700,6487100
1343161,378700,6487100
1528266,378700,6487100
2989540,378700,6487100
3510696,601600,6421200
175398,602300,6420900
3085245,602300,6420900
2606467,734200,6413600
2900642,734200,6413600
382608,735400,6413600
529989,735400,6413600
400887,734200,6413500
2079613,599500,6421100
2639767,736300,6413500
3475726,592300,6422100
417490,733300,6413000
3591148,733300,6413000
3554173,735100,6413000
1850396,733400,6412900
2639357,733400,6412900
631121,734200,6412900
2700162,734200,6412900
3157874,707500,6412500
802950,734200,6412800
2397858,734200,6412800
2970150,734200,6412800
3234545,734200,6412800
2771175,734300,6412800
2143922,735100,6412800
3760497,735200,6412800
1649762,707600,6412400
3696665,707600,6412400
77335,734200,6412700
3373785,734200,6412700
1141517,734400,6412500
1765792,734400,6412500
2734082,734400,6412500
824775,602800,6419600
1424737,602800,6419600
382530,734100,6412400
3066911,734200,6412400
480665,605000,6419200
2976670,605000,6419200
1060807,708200,6412000
1952252,708200,6412000
302352,733700,6412300
2678994,733700,6412300
463269,734100,6412300
3285714,734100,6412300
617592,735400,6412300
3438586,735400,6412300
1910525,734000,6412200
2746398,734000,6412200
588806,734100,6412200
2348043,734100,6412200
111163,734200,6412200
583538,734200,6412200
1259899,734200,6412200
2349490,734200,6412200
2440012,734200,6412200
2692923,734200,6412200
2736422,734200,6412200
896640,734100,6412100
3598561,734100,6412100
559555,734200,6412100
3186268,734200,6412100
1112956,735600,6412100
1115622,734400,6412000
1743553,735500,6412000
1618041,377700,6485100
2978471,377900,6485000
270746,734400,6411800
1136423,735500,6411600
1284469,735500,6411600
344616,281100,6537700
2400159,314600,6517000
3273823,737000,6411100
3567834,737000,6411100
2441692,586800,6420500
3597753,586800,6420500
2093161,588000,6420300
2899073,375900,6484900
688191,736800,6410800
1642855,736800,6410800
3173520,314300,6516600
1913859,375500,6484500
2623701,596800,6417800
1850111,588800,6419000
2209643,588800,6419000
3216879,602700,6416800
3507923,602700,6416800
3271716,604400,6415900
354918,738300,6409100
1044407,281700,6534400
1974245,281700,6534400
3355395,604400,6415700
1483918,730900,6408700
506763,279900,6535400
1011536,279900,6535400
1783295,281700,6534200
2791298,281700,6534200
1394889,731800,6408500
228088,510000,6434000
3176224,510000,6434000
1684877,276700,6537000
3273351,282500,6533200
1990750,306900,6518100
2936820,306900,6518100
2760347,282300,6533100
1793757,313900,6513900
2255292,313900,6513900
2369823,313900,6513900
3024437,313900,6513900
1297089,734800,6407900
2456794,734800,6407900
913140,703200,6407500
1325054,282400,6532000
2219241,313900,6512700
3575671,313900,6512700
174201,283100,6531300
1504228,283100,6531300
2555602,282600,6531600
547627,283200,6531200
1301581,283200,6531200
626717,703000,6406700
2129300,279800,6533200
1182303,598300,6414500
3577153,598300,6414500
3731455,598300,6414500
545819,703400,6406300
1725634,703400,6406300
2507812,703400,6406300
2717889,703400,6406300
3282268,703400,6406300
3422130,703400,6406300
3522754,703400,6406300
2742178,355300,6489900
3649613,355300,6489900
712607,283500,6530100
1124917,283500,6530100
1685510,353800,6490300
568665,517500,6429700
1698994,282500,6530200
60056,283600,6529400
2322835,283600,6529400
1164923,369600,6481500
616854,352700,6489600
1212566,370000,6481100
823149,280000,6530500
370729,276900,6532400
813436,352900,6489000
1051807,352900,6489000
1531570,369200,6480900
788086,602700,6411500
1110615,270500,6536200
2529154,270500,6536200
2723088,281300,6529200
2830201,281300,6529200
3703126,281300,6529200
1626993,272000,6535200
3290969,270300,6536200
1327041,272200,6534900
3640170,270500,6536000
1388870,272000,6535000
1457297,270500,6535900
2335113,272000,6534900
3285798,270400,6535900
1861889,270500,6535800
2049877,270500,6535800
1023476,272100,6534600
2524226,272100,6534600
2682696,272100,6534600
915983,352700,6488200
3715737,352700,6488200
1320588,272000,6534600
168548,271700,6534600
921548,279600,6529400
1693221,303800,6514500
1754391,303800,6514500
2561608,303800,6514500
2000058,270000,6535400
2865762,270000,6535400
2119412,271200,6534600
3212427,279500,6529200
1756867,271600,6534300
3201798,271700,6534200
3232912,271700,6534200
1624439,269900,6535300
1813802,269900,6535300
3807998,270200,6535100
564895,352100,6487800
1092361,352100,6487800
1486093,701600,6402900
171852,269800,6535300
1076724,270000,6535100
3128913,270000,6535100
1361035,271500,6534100
3359227,271500,6534100
1487644,271800,6533900
2444913,269900,6535100
1469939,351400,6488000
2139964,351400,6488000
1742261,519300,6426000
2598812,519300,6426000
1754963,270300,6534700
1847776,270300,6534700
734739,270900,6534200
2736792,270900,6534200
3019221,270900,6534200
1379512,271200,6534000
1838501,271200,6534000
3442169,271200,6534000
3543506,271200,6534000
195301,604100,6409700
3333046,604100,6409700
1274465,270500,6534400
1595275,270500,6534400
1990420,270500,6534300
543752,271500,6533600
3246190,271600,6533500
2406794,279000,6528700
3618891,270500,6534200
2036869,283200,6525900
120771,270000,6534400
143991,270000,6534400
821215,270000,6534400
3612968,270000,6534400
2876947,283800,6525500
118725,271200,6533300
2896961,271200,6533300
3840034,271200,6533300
2003363,700900,6402000
2836848,270200,6533900
2034112,279700,6527700
1052993,271400,6533000
954930,271200,6533100
3708896,272500,6532200
745439,361100,6482100
1028706,361100,6482100
748999,271400,6532800
2422723,700900,6401500
1006774,311700,6507800
2211561,312200,6507400
2337451,361300,6481500
3317960,601400,6408300
878708,726300,6400400
475135,305000,6510400
1346892,281500,6524400
1448395,281500,6524400
3148693,366500,6477000
